member_id,score_robust_z,flag_robust_z,score_isolation_forest,flag_isolation_forest,score_lof,flag_lof,anomaly_votes,ensemble_score,is_anomaly,amount_missing,is_above_benchmark,is_below_benchmark,paise_component,deviation_from_benchmark_pct,benchmark_amount,state_deviation_pct,anomaly_reasons
190,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
191,0.0,False,0.0098,False,0.0003,False,0,0.0034,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
192,0.0,False,0.0002,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
193,0.0007,True,0.1821,False,0.012,False,1,0.0649,False,False,True,False,0.0,0.09124557823130264,147000000.0,-0.002879991813449662,[]
194,0.0,False,0.0535,False,0.0001,False,0,0.0179,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
195,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
196,0.0277,True,0.3565,False,0.012,False,1,0.1321,False,False,True,False,11.0,3.404029326530611,147000000.0,0.0,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
197,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
198,0.0,False,0.0001,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
199,0.1197,True,0.3257,False,0.0001,False,1,0.1485,False,False,True,False,11.0,14.697034768707496,147000000.0,0.14697034768707493,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
200,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
201,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
202,0.0756,True,0.3147,False,0.0001,False,1,0.1301,False,False,True,False,11.0,9.281603476190492,147000000.0,0.09281603476190486,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
203,0.0,False,0.0167,False,0.0004,False,0,0.0057,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
204,0.0,False,0.0453,False,0.0,False,0,0.0151,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
205,0.0,False,0.0549,False,0.0001,False,0,0.0183,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
206,0.0,False,0.0098,False,0.0003,False,0,0.0034,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
207,0.0,False,0.0535,False,0.0001,False,0,0.0179,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
208,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
209,0.2313,True,0.4771,False,0.0002,False,1,0.2362,False,False,True,False,26.0,28.399528068027212,147000000.0,0.283995280680272,"['Allocation is 28% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹26.00 paise component) suggests interest-bearing balance accrual']"
210,0.0,False,0.0933,False,0.0007,False,0,0.0313,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
211,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
212,0.0,False,0.0385,False,0.0003,False,0,0.0129,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
213,0.0,False,0.0242,False,0.0006,False,0,0.0083,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
214,0.0,False,0.0001,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
215,0.0,False,0.0135,False,0.0002,False,0,0.0046,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
216,0.0452,True,0.3016,False,0.0007,False,1,0.1158,False,False,True,False,11.0,5.546760619047619,147000000.0,0.03171443691879793,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
217,0.0,False,0.0708,False,0.0005,False,0,0.0238,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
218,0.0,False,0.0069,False,0.0001,False,0,0.0023,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
219,0.0,False,0.099,False,0.0005,False,0,0.0332,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
220,0.0,False,0.0069,False,0.0001,False,0,0.0023,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
221,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
222,0.0,False,0.0228,False,0.0003,False,0,0.0077,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
223,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
224,0.0,False,0.2884,False,0.5202,True,1,0.2695,False,False,False,False,0.0,0.0,147000000.0,-0.2501223467476252,[]
225,0.1358,True,0.4,False,0.0001,False,1,0.1786,False,False,True,False,0.0,16.666666666666675,147000000.0,0.16666666666666666,[]
226,0.0,False,0.0385,False,0.0003,False,0,0.0129,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
227,0.0,False,0.0385,False,0.0003,False,0,0.0129,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
228,0.0,False,0.0001,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
229,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
230,0.0,False,0.0041,False,0.0,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
231,0.0,False,0.0242,False,0.0006,False,0,0.0083,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
232,0.0,False,0.1978,False,0.0148,False,0,0.0708,False,False,False,False,0.0,0.0,147000000.0,-0.0037889903096454233,[]
233,0.0188,True,0.2526,False,0.0229,True,2,0.0981,True,False,True,False,11.0,2.302300755102049,147000000.0,0.0,"['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.10)']"
234,0.0,False,0.0453,False,0.0,False,0,0.0151,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
235,0.0,False,0.1933,False,0.095,True,1,0.0961,False,False,False,False,0.0,0.0,147000000.0,-0.03013212633222803,[]
236,0.0,False,0.099,False,0.0005,False,0,0.0332,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
237,0.0,False,0.099,False,0.0005,False,0,0.0332,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
238,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
239,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
240,0.3085,True,0.6356,True,0.0003,False,2,0.3148,True,False,True,False,56.0,37.87618133333333,147000000.0,0.37876181333333336,"['Allocation is 38% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹56.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.31)']"
241,0.0,False,0.0404,False,0.0,False,0,0.0135,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
242,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
243,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
244,0.1341,True,0.3843,False,0.0001,False,1,0.1728,False,False,True,False,11.0,16.46301368027212,147000000.0,0.09442143732046243,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
245,0.0,False,0.139,False,0.0012,False,0,0.0468,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
246,0.0,False,0.0453,False,0.0,False,0,0.0151,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
247,0.0,False,0.0629,False,0.0001,False,0,0.021,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
248,0.1358,True,0.3437,False,0.0001,False,1,0.1598,False,False,True,False,0.0,16.666666666666675,147000000.0,0.16666666666666666,[]
249,0.2185,True,0.4533,False,0.0002,False,1,0.224,False,False,True,False,11.0,26.831235448979605,147000000.0,0.268312354489796,"['Allocation is 27% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']"
250,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
251,0.0,False,0.0754,False,0.0004,False,0,0.0253,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
252,0.0,False,0.0632,False,0.0002,False,0,0.0211,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
253,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
254,0.1152,True,0.3834,False,0.0001,False,1,0.1662,False,False,True,False,11.0,14.14751640136056,147000000.0,0.07266234162116167,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
255,0.0,False,0.0836,False,0.0014,False,0,0.0284,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
256,0.0,False,0.0002,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
257,0.0884,True,0.3219,False,0.0001,False,1,0.1368,False,False,True,False,0.0,10.851715646258508,147000000.0,0.10851715646258503,[]
258,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
259,0.1497,True,0.4078,False,0.0001,False,1,0.1858,False,False,True,False,11.0,18.3739204829932,147000000.0,0.11237853205408187,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
260,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
261,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
262,0.0,False,0.0002,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
263,0.0004,True,0.1918,False,0.0121,False,1,0.0681,False,False,True,False,11.0,0.04486878231293456,147000000.0,0.000448687823129349,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
264,0.0,False,0.0708,False,0.0005,False,0,0.0238,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
265,0.1851,True,0.4612,False,0.0001,False,1,0.2154,False,False,True,False,0.0,22.720412925170063,147000000.0,0.1532232118846151,[]
266,0.0,False,0.0228,False,0.0003,False,0,0.0077,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
267,0.0,False,0.2322,False,0.1225,True,1,0.1182,False,False,False,False,0.0,0.0,147000000.0,-0.060284117045952365,[]
268,0.0,False,0.0549,False,0.0001,False,0,0.0183,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
269,0.0,False,0.1347,False,0.0865,True,1,0.0737,False,False,False,False,0.0,0.0,147000000.0,-0.02250487758445872,[]
270,0.0101,True,0.2614,False,0.0133,False,1,0.0949,False,False,True,False,11.0,1.235567421768713,147000000.0,0.012355674217687173,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
271,0.2044,True,0.4427,False,0.0001,False,1,0.2158,False,False,True,False,0.0,25.096695918367338,147000000.0,0.25096695918367345,['Allocation is 25% above the ₹14.7 cr full-entitlement benchmark']
272,0.0,False,0.0933,False,0.0007,False,0,0.0313,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
273,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
274,0.1645,True,0.3993,False,0.0001,False,1,0.188,False,False,True,False,0.0,20.1947612244898,147000000.0,0.20194761224489796,[]
275,0.0,False,0.0381,False,0.0003,False,0,0.0128,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
276,0.0,False,0.0042,False,0.0001,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
277,0.097,True,0.3164,False,0.0001,False,1,0.1378,False,False,True,False,11.0,11.91501436054423,147000000.0,0.11915014360544228,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
278,0.0,False,0.099,False,0.0005,False,0,0.0332,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
279,0.0,False,0.0385,False,0.0003,False,0,0.0129,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
280,0.1737,True,0.5811,True,0.0039,False,2,0.2529,True,False,True,False,75.0,21.327512755102052,147000000.0,0.0,"['Non-round allocation (₹75.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.25)']"
281,0.1113,True,0.3207,False,0.0001,False,1,0.144,False,False,True,False,11.0,13.661837489795925,147000000.0,0.13661837489795928,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
282,0.0,False,0.0002,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
283,0.0,False,0.0167,False,0.0004,False,0,0.0057,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
284,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
285,0.0,False,0.0001,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
286,0.4369,True,0.7416,True,0.0006,False,2,0.393,True,False,True,False,0.0,53.6352775510204,147000000.0,0.5305315497315991,"['Allocation is 54% above the ₹14.7 cr full-entitlement benchmark', '2/3 anomaly methods agree (ensemble score 0.39)']"
287,0.0,False,0.0535,False,0.0001,False,0,0.0179,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
288,0.0,False,0.0435,False,0.0009,False,0,0.0148,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
289,0.177,True,0.4274,False,0.0001,False,1,0.2015,False,False,True,False,11.0,21.735698714285732,147000000.0,0.14396969604322932,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
290,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
291,0.0,False,0.0535,False,0.0001,False,0,0.0179,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
292,0.0782,True,0.3922,False,0.0462,True,2,0.1722,True,False,True,False,0.0,9.601729251700686,147000000.0,0.0,['2/3 anomaly methods agree (ensemble score 0.17)']
293,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
294,0.2694,True,0.6002,True,0.0002,False,2,0.2899,True,False,True,False,70.0,33.07047734693877,147000000.0,0.33070477346938765,"['Allocation is 33% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹70.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.29)']"
295,0.0,False,0.0443,False,0.0006,False,0,0.015,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
296,0.0713,True,0.3251,False,0.0001,False,1,0.1321,False,False,True,False,0.0,8.751731972789113,147000000.0,0.08751731972789116,[]
297,0.0385,True,0.4304,False,0.0136,False,1,0.1608,False,False,True,False,41.0,4.722762183673468,147000000.0,0.0,['Non-round allocation (₹41.00 paise component) suggests interest-bearing balance accrual']
298,0.0,False,0.0453,False,0.0,False,0,0.0151,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
299,0.0,False,0.0098,False,0.0003,False,0,0.0034,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
300,0.0,False,0.0002,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
301,0.0,False,0.0708,False,0.0005,False,0,0.0238,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
302,0.0,False,0.0041,False,0.0,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
303,0.0031,True,0.1858,False,0.0104,False,1,0.0664,False,False,True,False,11.0,0.3836442925170269,147000000.0,0.0038364429251701655,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
304,0.002,True,0.1762,False,0.0112,False,1,0.0632,False,False,True,False,11.0,0.24768510884354278,147000000.0,0.0024768510884354716,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
305,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
306,0.0,False,0.0041,False,0.0,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
307,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
308,0.0,False,0.0041,False,0.0,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
309,0.0,False,0.0167,False,0.0004,False,0,0.0057,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
310,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
311,0.0,False,0.0041,False,0.0,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
312,0.0,False,0.0098,False,0.0003,False,0,0.0034,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
313,0.0,False,0.074,False,0.0002,False,0,0.0247,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
314,0.1174,True,0.3514,False,0.0001,False,1,0.1563,False,False,True,False,11.0,14.418425925170087,147000000.0,0.14418425925170078,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
315,0.0,False,0.0404,False,0.0,False,0,0.0135,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
316,0.0937,True,0.4855,False,0.0001,False,1,0.1931,False,False,True,False,60.0,11.501331020408156,147000000.0,0.11501331020408159,['Non-round allocation (₹60.00 paise component) suggests interest-bearing balance accrual']
317,0.2092,True,0.4806,False,0.0001,False,1,0.23,False,False,True,False,11.0,25.686067421768712,147000000.0,0.25686067421768716,"['Allocation is 26% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']"
318,0.072,True,0.3151,False,0.0001,False,1,0.129,False,False,True,False,11.0,8.840619802721106,147000000.0,0.08840619802721097,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
319,0.0,False,0.0453,False,0.0,False,0,0.0151,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
320,0.0072,True,0.2723,False,0.01,False,1,0.0965,False,False,True,False,11.0,0.8844606190476334,147000000.0,0.008844606190476287,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
321,0.0,False,0.0098,False,0.0003,False,0,0.0034,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
322,0.0,False,0.0001,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
323,0.1138,True,0.3636,False,0.0001,False,1,0.1592,False,False,True,False,11.0,13.973977625850353,147000000.0,0.1397397762585035,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
324,0.5434,True,0.7214,True,0.0002,False,2,0.4216,True,False,True,False,0.0,66.71017482993197,147000000.0,0.2501223467476252,"['Allocation is 67% above the ₹14.7 cr full-entitlement benchmark', '2/3 anomaly methods agree (ensemble score 0.42)']"
325,0.0,False,0.0001,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
326,0.0,False,0.0242,False,0.0006,False,0,0.0083,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
327,0.0,False,0.0476,False,0.0,False,0,0.0159,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
328,0.0,False,0.2424,False,0.1239,True,1,0.1221,False,False,False,False,0.0,0.0,147000000.0,-0.060284117045952365,[]
329,0.0,False,0.0535,False,0.0001,False,0,0.0179,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
330,0.0,False,0.0754,False,0.0004,False,0,0.0253,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
331,0.0,False,0.0404,False,0.0,False,0,0.0135,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
332,0.0,False,0.0381,False,0.0003,False,0,0.0128,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
333,0.2715,True,0.8521,True,0.5149,True,3,0.5462,True,False,False,True,0.0,-33.333333333333336,147000000.0,-0.3333333333333333,"['Allocation is 33% below the full-entitlement benchmark (possible pro-rated term — verify membership dates)', '3/3 anomaly methods agree (ensemble score 0.55)']"
334,0.0,False,0.0419,False,0.0,False,0,0.014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
335,0.0,False,0.0041,False,0.0,False,0,0.0014,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
336,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
337,0.0004,True,0.224,False,0.0165,False,1,0.0803,False,False,True,False,11.0,0.04371027891156842,147000000.0,0.0004371027891157436,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
338,0.0,False,0.0476,False,0.0,False,0,0.0159,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
339,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
340,0.0026,True,0.1876,False,0.0047,False,1,0.065,False,False,True,False,0.0,0.3199156462585062,147000000.0,-0.0006019554198961637,[]
341,0.0253,True,0.2586,False,0.002,False,1,0.0953,False,False,True,False,9.0,3.1019619659863995,147000000.0,0.03101961965986397,['Non-round allocation (₹9.00 paise component) suggests interest-bearing balance accrual']
342,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
343,0.1358,True,0.6746,True,0.2596,True,3,0.3566,True,False,False,True,0.0,-16.666666666666664,147000000.0,-0.16666666666666666,"['Allocation is 17% below the full-entitlement benchmark (possible pro-rated term — verify membership dates)', '3/3 anomaly methods agree (ensemble score 0.36)']"
344,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
345,0.0,False,0.0424,False,0.0007,False,0,0.0143,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
346,0.0,False,0.0471,False,0.0008,False,0,0.016,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
347,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
348,0.0,False,0.2322,False,0.1225,True,1,0.1182,False,False,False,False,0.0,0.0,147000000.0,-0.060284117045952365,[]
349,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
350,0.0004,True,0.1514,False,0.0166,False,1,0.0561,False,False,True,False,11.0,0.04395721768708505,147000000.0,0.0004395721768708456,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
351,0.0,False,0.0001,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
352,0.0,False,0.0404,False,0.0,False,0,0.0135,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
353,0.0,False,0.0004,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
354,0.0704,True,0.2911,False,0.0001,False,1,0.1206,False,False,True,False,9.0,8.644198700680272,147000000.0,0.06199174308659856,['Non-round allocation (₹9.00 paise component) suggests interest-bearing balance accrual']
355,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
356,0.0,False,0.0399,False,0.0,False,0,0.0133,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
357,0.089,True,0.4097,False,0.0001,False,1,0.1663,False,False,True,False,37.0,10.924343789115643,147000000.0,0.1092434378911565,['Non-round allocation (₹37.00 paise component) suggests interest-bearing balance accrual']
358,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
359,0.0,False,0.0002,False,0.0,False,0,0.0001,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
360,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
361,0.0326,True,0.2493,False,0.0006,False,1,0.0942,False,False,True,False,11.0,3.99910347619048,147000000.0,0.03999103476190486,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
362,0.1795,True,0.3833,False,0.0001,False,1,0.1876,False,False,True,False,11.0,22.033310959183684,147000000.0,0.18356187816621494,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
363,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
364,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
365,0.0,False,0.0,False,0.0,False,0,0.0,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
366,0.0,False,0.0535,False,0.0001,False,0,0.0179,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
367,0.0,False,0.0404,False,0.0,False,0,0.0135,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
368,0.0,False,0.0404,False,0.0,False,0,0.0135,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
369,0.0,False,0.0453,False,0.0,False,0,0.0151,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
370,0.0433,True,0.3112,False,0.0002,False,1,0.1182,False,False,True,False,11.0,5.312106877551037,147000000.0,0.0531210687755103,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
371,0.0,False,0.0098,False,0.0003,False,0,0.0034,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
372,0.0,False,0.0394,False,0.0,False,0,0.0132,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
373,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
374,0.0,False,0.0242,False,0.0006,False,0,0.0083,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
375,0.3168,True,0.5539,True,0.0003,False,2,0.2904,True,False,True,False,11.0,38.8958891904762,147000000.0,0.388958891904762,"['Allocation is 39% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.29)']"
376,0.0263,True,0.2972,False,0.0007,False,1,0.1081,False,False,True,False,11.0,3.229168782312941,147000000.0,0.03229168782312935,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
377,0.0,False,0.0228,False,0.0003,False,0,0.0077,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
378,0.0723,True,0.2954,False,0.0001,False,1,0.1226,False,False,True,False,7.0,8.882263312925165,147000000.0,0.08882263312925165,['Non-round allocation (₹7.00 paise component) suggests interest-bearing balance accrual']
379,0.0234,True,0.2407,False,0.0019,False,1,0.0887,False,False,True,False,11.0,2.8788823877551106,147000000.0,0.028788823877551117,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']
380,0.0,False,0.001,False,0.0,False,0,0.0004,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
381,0.6788,True,0.8379,True,0.0012,False,2,0.5059,True,False,True,False,0.0,83.33333333333333,147000000.0,0.8333333333333334,"['Allocation is 83% above the ₹14.7 cr full-entitlement benchmark', '2/3 anomaly methods agree (ensemble score 0.51)']"
382,0.0,False,0.0404,False,0.0,False,0,0.0135,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
383,0.0031,True,0.1831,False,0.0036,False,1,0.0633,False,False,True,False,0.0,0.3803401360544134,147000000.0,0.0,[]
384,0.0,False,0.0242,False,0.0006,False,0,0.0083,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
385,0.0,False,0.0632,False,0.0002,False,0,0.0211,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
386,0.0,False,0.0399,False,0.0,False,0,0.0133,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
387,0.0,False,0.0404,False,0.0,False,0,0.0135,False,False,False,False,0.0,0.0,147000000.0,0.0,[]
