member_id,sr_no,state,mp_name,mp_name_clean,constituency,constituency_base,constituency_category,allocated_amount,amount_missing,amount_has_paise,benchmark_amount,benchmark_ratio,log_amount,excess_over_benchmark_cr,shortfall_ratio,paise_component,state_median_amount,state_deviation_pct,state_percentile,national_percentile,is_above_benchmark,is_below_benchmark,name_quality_score,amount_missing_ind,national_median_amount,deviation_from_national_median_pct,deviation_from_state_median_pct,deviation_from_benchmark_pct,benchmark_verdict,peer_state_n
156,156,Punjab,DR. RAJ KUMAR CHABBEWAL,RAJ KUMAR CHABBEWAL,HOSHIARPUR(SC),HOSHIARPUR,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4583333333333333,0.3683241252302026,False,False,0.6,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,12
157,157,Madhya Pradesh,DR. RAJESH MISHRA,RAJESH MISHRA,SIDHI,SIDHI,general,262724510.35,False,True,147000000.0,1.7872415670068027,8.419500591298444,11.572451035,0.0,35.0,147000000.0,0.7872415670068027,1.0,0.990791896869245,True,False,0.6,0.0,147000000.0,78.72415670068027,78.72415670068027,78.72415670068027,ABOVE BENCHMARK,29
158,158,Uttar Pradesh,DR. S P SINGH,S P SINGH,PRATAPGARH,PRATAPGARH,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.6,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
159,159,West Bengal,DR. SHARMILA SARKAR,SHARMILA SARKAR,BARDHAMAN PURBA(SC),BARDHAMAN PURBA,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,0.6,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
160,160,Karnataka,DR.K.SUDHAKAR,DR.K.SUDHAKAR,CHIKBALLAPUR,CHIKBALLAPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44642857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,28
161,161,Telangana,DR.MALLU RAVI,DR.MALLU RAVI,NAGARKURNOOL(SC),NAGARKURNOOL,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.35294117647058826,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,17
162,162,Jharkhand,DULU MAHATO,DULU MAHATO,DHANBAD,DHANBAD,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.32142857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
163,163,Tamil Nadu,DURAI VAIKO,DURAI VAIKO,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.2692307692307692,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,39
164,164,Madhya Pradesh,Durga Das Uikey,Durga Das Uikey,BETUL(ST),BETUL,st,151569502.91,False,True,147000000.0,1.0310850538095238,8.180611826294138,0.4569502909999996,0.0,91.0,147000000.0,0.031085053809523786,0.8275862068965517,0.7955801104972375,True,False,1.0,0.0,147000000.0,3.1085053809523786,3.1085053809523786,3.1085053809523755,ABOVE BENCHMARK,29
165,165,Rajasthan,Dushyant Singh,Dushyant Singh,JHALAWAR-BARAN,JHALAWAR-BARAN,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,25
166,166,Karnataka,E. TUKARAM,E. TUKARAM,BELLARY(ST),BELLARY,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44642857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,28
167,167,Kerala,E.T. MOHAMMED BASHEER,E.T. MOHAMMED BASHEER,MALAPPURAM,MALAPPURAM,general,163895872.11,False,True,147000000.0,1.1149379055102042,8.214568015544724,1.6895872110000014,0.0,11.0,147000000.0,0.11493790551020418,0.8,0.8784530386740331,True,False,0.75,0.0,147000000.0,11.493790551020417,11.493790551020417,11.493790551020421,ABOVE BENCHMARK,20
168,168,Telangana,EATALA RAJENDER,EATALA RAJENDER,MALKAJGIRI,MALKAJGIRI,general,327477390.86,False,True,147000000.0,2.2277373527891156,8.515181321537911,18.047739086,0.0,86.0,147000000.0,1.2277373527891158,1.0,1.0,True,False,0.75,0.0,147000000.0,122.77373527891157,122.77373527891157,122.77373527891156,ABOVE BENCHMARK,17
169,169,Tamil Nadu,ESWARASAMY K,ESWARASAMY K,POLLACHI,POLLACHI,general,162315106.11,False,True,147000000.0,1.1041843953061226,8.21035894000445,1.5315106110000014,0.0,11.0,147000000.0,0.10418439530612254,0.717948717948718,0.8692449355432781,True,False,0.75,0.0,147000000.0,10.418439530612254,10.418439530612254,10.418439530612256,ABOVE BENCHMARK,39
170,170,Madhya Pradesh,Faggan Singh Kulaste,Faggan Singh Kulaste,MANDLA(ST),MANDLA,st,151861648.41,False,True,147000000.0,1.0330724381632652,8.18144810969626,0.4861648409999996,0.0,41.0,147000000.0,0.03307243816326528,0.8620689655172413,0.7992633517495396,True,False,1.0,0.0,147000000.0,3.307243816326528,3.307243816326528,3.3072438163265216,ABOVE BENCHMARK,29
171,171,Karnataka,G. KUMAR NAIK,G. KUMAR NAIK,RAICHUR(ST),RAICHUR,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44642857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,28
172,172,Maharashtra,GAIKWAD VARSHA EKNATH,GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,MUMBAI NORTH-CENTRAL,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3854166666666667,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,49
173,173,Madhya Pradesh,Gajendra Singh Patel,Gajendra Singh Patel,KHARGONE(ST),KHARGONE,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3620689655172414,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,29
174,174,Rajasthan,Gajendra Singh Shekhawat,Gajendra Singh Shekhawat,JODHPUR,JODHPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,25
175,175,Tamil Nadu,GANAPATHY RAJKUMAR P,GANAPATHY RAJKUMAR P,COIMBATORE,COIMBATORE,general,147370490.11,False,True,147000000.0,1.002520340884354,8.168410527855071,0.03704901100000143,0.0,11.0,147000000.0,0.0025203408843538387,0.5641025641025641,0.7421731123388582,True,False,0.75,0.0,147000000.0,0.2520340884353839,0.2520340884353839,0.2520340884353933,AT BENCHMARK,39
176,176,Tamil Nadu,Ganesan Selvam,Ganesan Selvam,KANCHEEPURAM(SC),KANCHEEPURAM,sc,186508749.11,False,True,147000000.0,1.2687670007482994,8.270699209340801,3.9508749110000014,0.0,11.0,147000000.0,0.2687670007482994,0.9487179487179487,0.9502762430939227,True,False,1.0,0.0,147000000.0,26.87670007482994,26.87670007482994,26.87670007482994,ABOVE BENCHMARK,39
177,177,Madhya Pradesh,Ganesh Singh,Ganesh Singh,SATNA,SATNA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3620689655172414,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,29
178,178,Assam,GAURAV GOGOI,GAURAV GOGOI,JORHAT,JORHAT,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5357142857142857,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
179,179,Gujarat,GENIBEN NAGAJI THAKOR,GENIBEN NAGAJI THAKOR,BANASKANTHA,BANASKANTHA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
180,180,Bihar,Giridhari Yadav,Giridhari Yadav,BANKA,BANKA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
181,181,Bihar,Giriraj Singh,Giriraj Singh,BEGUSARAI,BEGUSARAI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
182,182,Andhra Pradesh,GM Harish Balayogi,GM Harish Balayogi,AMALAPURAM(SC),AMALAPURAM,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,156430260.11,-0.060284117045952365,0.22,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,-6.028411704595237,0.0,AT BENCHMARK,25
183,183,Telangana,GODAM NAGESH,GODAM NAGESH,ADILABAD(ST),ADILABAD,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.35294117647058826,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,17
184,184,Tamil Nadu,GOPINATH K,GOPINATH K,KRISHNAGIRI,KRISHNAGIRI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.2692307692307692,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,39
185,185,Karnataka,GOVIND MAKTHAPPA KARJOL,GOVIND MAKTHAPPA KARJOL,CHITRADURGA(SC),CHITRADURGA,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44642857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,28
186,186,Andhra Pradesh,Gumma Thanuja Rani,Gumma Thanuja Rani,ARAKU(ST),ARAKU,st,149458905.11,False,True,147000000.0,1.0167272456462586,8.174521796423917,0.24589051100000142,0.0,11.0,156430260.11,-0.044565258634089215,0.44,0.7753222836095764,True,False,1.0,0.0,147000000.0,1.67272456462586,-4.456525863408921,1.6727245646258604,ABOVE BENCHMARK,25
187,187,Punjab,GURMEET SINGH MEET HAYER,GURMEET SINGH MEET HAYER,SANGRUR,SANGRUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4583333333333333,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,12
188,188,Madhya Pradesh,Gyaneshwar Patil,Gyaneshwar Patil,KHANDWA,KHANDWA,general,155690684.77,False,True,147000000.0,1.0591203045578232,8.19226262879156,0.8690684770000011,0.0,77.0,147000000.0,0.0591203045578232,0.9310344827586207,0.8287292817679558,True,False,1.0,0.0,147000000.0,5.91203045578232,5.91203045578232,5.9120304557823244,ABOVE BENCHMARK,29
189,189,Karnataka,H.D. KUMARASWAMY,H.D. KUMARASWAMY,MANDYA,MANDYA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44642857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,28
190,190,Uttar Pradesh,HARENDRA SINGH MALIK,HARENDRA SINGH MALIK,MUZAFFARNAGAR,MUZAFFARNAGAR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
191,191,Gujarat,HARIBHAI PATEL,HARIBHAI PATEL,MAHESANA,MAHESANA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
192,192,Rajasthan,HARISH CHANDRA MEENA,HARISH CHANDRA MEENA,TONK-SAWAI MADHOPUR,TONK-SAWAI MADHOPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,25
193,193,Delhi,Harsh Malhotra,Harsh Malhotra,EAST DELHI,EAST DELHI,general,147134131.0,False,False,147000000.0,1.000912455782313,8.167713428577832,0.0134131,0.0,0.0,147559100.0,-0.002879991813449662,0.2857142857142857,0.7348066298342542,True,False,1.0,0.0,147000000.0,0.09124557823129252,-0.2879991813449662,0.09124557823130264,AT BENCHMARK,7
194,194,Gujarat,Hasmukh Bhai Soma Bhai Patel,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,AHMEDABAD EAST,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
195,195,Uttar Pradesh,IMRAN MASOOD,IMRAN MASOOD,SAHARANPUR,SAHARANPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
196,196,Sikkim,Indra Hang Subba,Indra Hang Subba,SIKKIM,SIKKIM,general,152003923.11,False,True,147000000.0,1.034040293265306,8.181854796912127,0.5003923110000015,0.0,11.0,152003923.11,0.0,1.0,0.8011049723756906,True,False,1.0,0.0,147000000.0,3.404029326530622,0.0,3.404029326530611,ABOVE BENCHMARK,1
197,197,Uttar Pradesh,IQRA CHOUDHARY,IQRA CHOUDHARY,KAIRANA,KAIRANA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
198,198,West Bengal,ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,MALDAHA DAKSHIN,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
199,199,West Bengal,JAGADISH CHANDRA BARMA BASUNIA,JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),COOCHBEHAR,sc,168604641.11,False,True,147000000.0,1.146970347687075,8.226869525097271,2.1604641110000014,0.0,11.0,147000000.0,0.14697034768707493,0.9047619047619048,0.9023941068139963,True,False,0.75,0.0,147000000.0,14.697034768707493,14.697034768707493,14.697034768707496,ABOVE BENCHMARK,42
200,200,Karnataka,JAGADISH SHETTAR,JAGADISH SHETTAR,BELGAUM,BELGAUM,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44642857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,28
201,201,West Bengal,Jagannath Sarkar,Jagannath Sarkar,RANAGHAT(SC),RANAGHAT,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
202,202,Uttar Pradesh,Jagdambika Pal,Jagdambika Pal,DOMARIYAGANJ,DOMARIYAGANJ,general,160643957.11,False,True,147000000.0,1.092816034761905,8.20586439348454,1.3643957110000013,0.0,11.0,147000000.0,0.09281603476190486,0.9125,0.861878453038674,True,False,1.0,0.0,147000000.0,9.281603476190487,9.281603476190487,9.281603476190492,ABOVE BENCHMARK,80
203,203,Haryana,JAI PARKASH,JAI PARKASH,HISAR,HISAR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,10
204,204,Uttar Pradesh,Jai Prakash,Jai Prakash,HARDOI (SC),HARDOI,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
205,205,Madhya Pradesh,Janardan Mishra,Janardan Mishra,REWA,REWA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3620689655172414,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,29
206,206,Gujarat,JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),CHHOTA UDAIPUR,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
207,207,Gujarat,Jaswantsinh Sumanbhai Bhabhor,Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),DAHOD,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
208,208,Bihar,JITAN RAM MANJHI,JITAN RAM MANJHI,GAYA (SC),GAYA,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
209,209,Uttar Pradesh,JITENDRA KUMAR DOHARE,JITENDRA KUMAR DOHARE,ETAWAH(SC),ETAWAH,sc,188747306.26,False,True,147000000.0,1.2839952806802721,8.275880762236243,4.174730625999999,0.0,26.0,147000000.0,0.283995280680272,0.9625,0.9539594843462247,True,False,0.75,0.0,147000000.0,28.3995280680272,28.3995280680272,28.399528068027212,ABOVE BENCHMARK,80
210,210,Jammu And Kashmir,Jitendra Singh,Jitendra Singh,UDHAMPUR,UDHAMPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.6,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,5
211,211,Uttar Pradesh,JITIN PRASADA,JITIN PRASADA,PILIBHIT,PILIBHIT,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
212,212,Jharkhand,JOBA MAJHI,JOBA MAJHI,SINGHBHUM(ST),SINGHBHUM,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.32142857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
213,213,Assam,JOYANTA BASUMATARY,JOYANTA BASUMATARY,KOKRAJHAR (ST),KOKRAJHAR,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5357142857142857,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
214,214,West Bengal,JUNE MALIAH,JUNE MALIAH,MEDINIPUR,MEDINIPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
215,215,Madhya Pradesh,JYOTIRADITYA M. SCINDIA,JYOTIRADITYA M. SCINDIA,GUNA,GUNA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3620689655172414,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,29
216,216,Chhattisgarh,Jyotsna Charandas Mahant,Jyotsna Charandas Mahant,KORBA,KORBA,general,155153738.11,False,True,147000000.0,1.0554676061904762,8.19076224347796,0.8153738110000014,0.0,11.0,150384382.11,0.03171443691879793,0.8181818181818182,0.8232044198895028,True,False,1.0,0.0,147000000.0,5.546760619047629,3.171443691879793,5.546760619047619,ABOVE BENCHMARK,11
217,217,Tamil Nadu,K E PRAKASH,K E PRAKASH,ERODE,ERODE,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.2692307692307692,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,39
218,218,Kerala,K RADHAKRISHNAN,K RADHAKRISHNAN,ALATHUR(SC),ALATHUR,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.375,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,20
219,219,Tamil Nadu,K Subbarayan,K Subbarayan,TIRUPPUR,TIRUPPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.2692307692307692,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,39
220,220,Kerala,K. C VENUGOPAL,K. C VENUGOPAL,ALAPPUZHA,ALAPPUZHA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.375,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,20
221,221,Karnataka,K. RAJASHEKAR BASAVARAJ HITNAL,K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,KOPPAL,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44642857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,28
222,222,Telangana,KADIYAM KAVYA,KADIYAM KAVYA,WARANGEL(SC),WARANGEL,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.35294117647058826,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,17
223,223,West Bengal,Kakoli Ghosh Dastidar,Kakoli Ghosh Dastidar,BARASAT,BARASAT,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
224,224,The Dadra And Nagar Haveli And Daman And Diu,Kalaben Mohanbhai Delkar,Kalaben Mohanbhai Delkar,DADRA & NAGAR HAVELI (ST),DADRA & NAGAR HAVELI,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,196031978.5,-0.2501223467476252,0.5,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,-25.012234674762517,0.0,AT BENCHMARK,2
225,225,Tamil Nadu,Kalanidhi Veeraswamy,Kalanidhi Veeraswamy,CHENNAI NORTH,CHENNAI NORTH,general,171500000.0,False,False,147000000.0,1.1666666666666667,8.23426412437879,2.45,0.0,0.0,147000000.0,0.16666666666666666,0.8461538461538461,0.9125230202578268,True,False,1.0,0.0,147000000.0,16.666666666666664,16.666666666666664,16.666666666666675,ABOVE BENCHMARK,39
226,226,Jharkhand,KALI CHARAN MUNDA,KALI CHARAN MUNDA,KHUNTI(ST),KHUNTI,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.32142857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
227,227,Jharkhand,KALI CHARAN SINGH,KALI CHARAN SINGH,CHATRA,CHATRA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.32142857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
228,228,West Bengal,KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),JHARGRAM,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
229,229,West Bengal,Kalyan Banerjee,Kalyan Banerjee,SREERAMPUR,SREERAMPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
230,230,Maharashtra,KALYAN VAIJINATHRAO KALE,KALYAN VAIJINATHRAO KALE,JALNA,JALNA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3854166666666667,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,49
231,231,Assam,KAMAKHYA PRASAD TASA,KAMAKHYA PRASAD TASA,Kaziranga,Kaziranga,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5357142857142857,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
232,232,Delhi,Kamaljeet Sehrawat,Kamaljeet Sehrawat,WEST DELHI,WEST DELHI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147559100.0,-0.0037889903096454233,0.14285714285714285,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,-0.37889903096454236,0.0,AT BENCHMARK,7
233,233,Chhattisgarh,KAMLESH JANGDE,KAMLESH JANGDE,JANJGIR CHAMPA(SC),JANJGIR CHAMPA,sc,150384382.11,False,True,147000000.0,1.0230230075510205,8.177202735752703,0.33843821100000143,0.0,11.0,150384382.11,0.0,0.5454545454545454,0.7808471454880295,True,False,0.75,0.0,147000000.0,2.3023007551020505,0.0,2.302300755102049,ABOVE BENCHMARK,11
234,234,Uttar Pradesh,Kamlesh Paswan,Kamlesh Paswan,BANSGAON(SC),BANSGAON,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
